0.892627	0.892627	Dans
1.382943	1.382943	l'après-midi
2.615019	2.615019	Mooshum
3.331635	3.331635	et
3.545362	3.545362	Kookum
4.450561	4.450561	décident
4.865444	4.865444	d'aller
5.519199	5.519199	pêcher
6.160382	6.160382	un
6.487259	6.487259	saumon
7.103297	7.103297	pour
7.291880	7.291880	le
7.518180	7.518180	dîner
8.637106	8.637106	pendant
8.938839	8.938839	que
9.353722	9.353722	Thomas
9.957188	9.957188	et
10.183488	10.183488	Lily
10.862387	10.862387	iront
11.390420	11.390420	cueillir
12.031602	12.031602	des
12.471630	12.471630	baies
12.785935	12.785935	sauvages
